subset,split,track_id,genre_top,genres
small,training,42245,International,[2]
small,training,42247,International,[2]
small,training,42310,Rock,[26]
small,test,42372,Electronic,"[15, 184]"
small,test,42373,Electronic,"[15, 184]"
small,test,42374,Electronic,"[15, 184]"
small,test,42375,Electronic,"[15, 184]"
small,test,42376,Electronic,"[15, 184]"
small,test,42377,Electronic,"[15, 184]"
small,training,42442,Rock,[98]
small,test,42463,Folk,[33]
small,training,42475,Rock,[58]
small,training,42648,Folk,[33]
small,training,42659,Folk,[33]
small,training,42751,Pop,[76]
small,training,42761,Rock,[58]
small,training,42789,Rock,[58]
small,validation,42844,Rock,"[25, 27, 85]"
small,validation,42851,Rock,"[25, 27, 85]"
small,validation,42911,Pop,"[76, 362]"
small,validation,42914,Pop,"[76, 362]"
small,validation,42915,Pop,"[76, 362]"
small,training,42966,Experimental,"[32, 38]"
small,training,42984,Experimental,"[32, 38]"
small,training,43016,International,[172]
small,training,43018,International,[172]
small,training,43019,International,[172]
small,training,43020,International,[172]
small,training,43021,International,[172]
small,training,43022,International,[172]
small,training,43023,International,[172]
small,training,43024,International,[172]
small,training,43025,International,[172]
small,training,43026,International,[172]
small,training,43027,International,[172]
small,training,43028,International,[172]
small,training,43029,International,[172]
small,training,43030,International,[172]
small,training,43063,Experimental,"[32, 38]"
small,training,43172,International,[86]
small,training,43173,International,[86]
small,test,43516,International,[741]
small,test,43517,International,[741]
small,test,43518,International,[741]
small,test,43519,International,[741]
small,test,43520,International,[741]
small,test,43521,International,[741]
small,training,43533,International,"[102, 118, 524]"
small,training,43534,International,"[102, 118, 524]"
small,training,43535,International,"[102, 118, 524]"
small,training,43536,International,"[102, 118, 524]"
small,training,43585,International,"[130, 524, 741]"
small,training,43586,International,"[130, 524, 741]"
small,training,43587,International,"[130, 524, 741]"
small,training,43588,International,"[130, 524, 741]"
small,training,43589,International,"[130, 524, 741]"
small,training,43590,International,"[130, 524, 741]"
small,training,43592,International,[524]
small,training,43593,International,[524]
small,training,43594,International,[524]
small,training,43595,International,[524]
small,training,43596,International,[524]
small,training,43598,International,"[130, 524, 741]"
small,training,43599,International,"[130, 524, 741]"
small,training,43600,International,"[130, 524, 741]"
small,training,43608,Experimental,[38]
small,training,43621,Folk,[94]
small,training,43623,Folk,[94]
small,validation,43691,Experimental,[38]
small,training,43695,International,"[102, 118, 130]"
small,training,43696,International,"[102, 118, 130]"
small,training,43697,International,"[102, 118, 130]"
small,training,43698,International,"[102, 118, 130]"
small,training,43699,International,"[102, 118, 130]"
small,training,43761,Folk,[94]
small,test,43765,International,[118]
small,test,43766,International,[118]
small,test,43767,International,[118]
small,test,43768,International,[118]
small,training,43773,Pop,[76]
small,training,43796,Folk,[94]
small,training,43842,Folk,[94]
small,training,43843,Folk,[94]
small,training,43844,Hip-Hop,[21]
small,training,43856,Hip-Hop,"[21, 811]"
small,training,43857,Hip-Hop,"[21, 811]"
small,training,43858,Hip-Hop,"[21, 811]"
small,test,43859,Hip-Hop,"[21, 811]"
small,training,43860,Hip-Hop,"[21, 811]"
small,training,43861,Hip-Hop,"[21, 811]"
small,training,43863,Hip-Hop,"[21, 811]"
small,training,43865,Hip-Hop,"[21, 811]"
small,training,43866,Hip-Hop,"[21, 811]"
small,training,43867,Hip-Hop,"[21, 811]"
small,training,43868,Hip-Hop,"[21, 811]"
small,training,43869,Hip-Hop,"[21, 811]"
small,training,43883,Experimental,"[32, 38]"
small,training,43886,Experimental,"[32, 38]"
small,training,43899,Hip-Hop,[21]
small,training,43911,Hip-Hop,[21]
small,training,43962,Folk,[17]
small,training,43965,Folk,[17]
small,training,44092,Electronic,"[240, 297]"
small,training,44110,Experimental,"[38, 47]"
small,training,44169,Experimental,"[32, 250]"
small,training,44236,Hip-Hop,[21]
small,training,44342,Experimental,"[1, 38, 41]"
small,training,44347,Experimental,"[1, 38, 41]"
small,training,44354,Experimental,"[1, 38, 41]"
small,validation,44355,Experimental,"[1, 38, 41]"
small,test,44777,Folk,"[17, 33]"
small,training,44778,Experimental,[360]
small,training,44779,Experimental,[360]
small,training,44780,Experimental,[360]
small,training,44781,Experimental,[360]
small,training,44782,Experimental,[360]
small,training,44791,Experimental,[360]
small,training,44792,Experimental,[360]
small,training,44793,Experimental,[360]
small,training,44794,Experimental,[360]
small,training,44795,Experimental,[360]
small,training,44796,Experimental,[360]
small,training,44797,Experimental,[360]
small,training,44798,Experimental,[360]
small,training,44799,Experimental,[360]
small,test,44800,Experimental,[360]
small,training,44801,Experimental,[360]
small,validation,44802,Experimental,[360]
small,training,44803,Experimental,[360]
small,training,44804,Experimental,[360]
small,training,44805,Pop,[10]
small,training,44806,Pop,[10]
small,training,44809,Pop,[10]
small,training,44820,International,"[2, 118, 524]"
small,training,44821,International,"[2, 118, 524]"
small,training,44822,International,"[2, 118, 524]"
small,training,44823,International,"[2, 118, 524]"
small,training,44848,Experimental,"[30, 456]"
small,training,44849,Experimental,"[30, 456]"
small,training,44850,Experimental,"[30, 456]"
small,training,44851,Experimental,"[30, 456]"
small,training,44853,Experimental,"[30, 456]"
small,training,44854,Experimental,"[30, 456]"
small,training,44917,Rock,"[58, 85]"
small,training,44918,Rock,"[58, 85]"
small,training,44946,International,[808]
small,training,44947,International,[808]
small,training,44948,International,[808]
small,training,44949,International,[808]
small,training,44950,International,[808]
small,training,44951,International,[808]
small,training,44952,International,[808]
small,validation,45055,Rock,"[26, 66]"
small,training,45099,Electronic,[240]
small,training,45100,Electronic,[240]
small,training,45101,Electronic,[240]
small,training,45102,Electronic,[240]
small,training,45103,Electronic,[240]
small,validation,45119,Pop,"[76, 362]"
small,validation,45122,Pop,"[76, 362]"
small,validation,45125,Pop,"[76, 362]"
small,validation,45126,Pop,"[76, 362]"
small,validation,45127,Pop,"[76, 362]"
small,validation,45128,Pop,"[76, 362]"
small,test,45149,Electronic,"[15, 468, 491]"
small,training,45150,Electronic,"[15, 468, 491]"
small,training,45151,Electronic,"[15, 468, 491]"
small,test,45152,Electronic,"[15, 468, 491]"
small,training,45153,Electronic,"[15, 468, 491]"
small,training,45154,Electronic,"[15, 468, 491]"
small,training,45335,Pop,[76]
small,training,45387,Instrumental,[107]
small,training,45388,Instrumental,[107]
small,training,45389,Instrumental,[107]
small,training,45390,Instrumental,[107]
small,training,45391,Instrumental,[107]
small,training,45392,Instrumental,[107]
small,training,45393,Instrumental,[107]
small,training,45474,Rock,[440]
small,training,45475,Rock,[440]
small,training,45508,Electronic,[240]
small,training,45513,Folk,[17]
small,training,45514,Folk,[17]
small,training,45515,Folk,[17]
small,training,45516,Folk,[17]
small,training,45517,Folk,[17]
small,training,45518,Folk,[17]
small,training,45519,Folk,[17]
small,training,45520,Folk,[17]
small,training,45521,Folk,[17]
small,training,45522,Folk,[17]
small,training,45523,Folk,[17]
small,test,45934,Experimental,"[1, 38, 41]"
small,training,45941,Experimental,"[1, 38, 41]"
small,training,46024,Rock,"[12, 85, 89]"
small,training,46043,Experimental,"[1, 38, 41]"
small,training,46058,Experimental,"[1, 38, 41]"
small,training,46068,Experimental,"[1, 38, 41]"
small,training,46078,Hip-Hop,[100]
small,training,46079,Experimental,[38]
small,training,46157,Electronic,[15]
small,training,46158,Electronic,[15]
small,training,46159,Electronic,[15]
small,training,46160,Electronic,[15]
small,training,46161,Experimental,[30]
small,training,46162,Experimental,[30]
small,training,46238,Experimental,[6]
small,training,46241,Experimental,[6]
small,training,46525,Instrumental,[107]
small,training,46611,Experimental,[38]
small,training,46711,Experimental,[38]
small,test,46717,Experimental,[38]
small,test,46718,Experimental,[38]
small,test,46720,Experimental,[38]
small,training,46726,Hip-Hop,[21]
small,training,46732,Pop,[10]
small,training,46733,Pop,[10]
small,training,46736,Pop,[10]
small,training,46839,Pop,[10]
small,training,46840,Pop,[10]
small,training,46841,Pop,[10]
small,training,46842,Pop,[10]
small,training,46844,Pop,[10]
small,training,46846,Pop,[10]
small,training,46854,Pop,[10]
small,training,46855,Pop,[10]
small,training,46928,Pop,[10]
small,training,46930,Pop,[10]
small,validation,47032,Rock,"[25, 27]"
small,training,47068,Electronic,"[15, 240, 297]"
small,training,47069,Electronic,"[15, 240, 297]"
small,training,47070,Electronic,"[15, 240, 297]"
small,training,47071,Electronic,"[15, 240, 297]"
small,training,47072,Electronic,"[15, 240, 297]"
small,training,47073,Electronic,"[15, 240, 297]"
small,training,47074,Electronic,"[15, 240, 297]"
small,training,47075,Electronic,"[15, 240, 297]"
small,training,47076,Electronic,"[15, 240, 297]"
small,training,47077,Electronic,"[15, 240, 297]"
small,validation,47100,Pop,[76]
small,training,47192,Experimental,[38]
small,training,47193,Experimental,[38]
small,training,47194,Experimental,[38]
small,training,47195,Experimental,[38]
small,training,47196,Experimental,[38]
small,training,47197,Experimental,[38]
small,training,47198,Experimental,[38]
small,training,47199,Experimental,[38]
small,training,47200,Experimental,[38]
small,training,47201,Experimental,[38]
small,training,47202,Experimental,[38]
small,training,47260,Electronic,"[400, 495]"
small,test,47471,Rock,"[25, 31, 361]"
small,training,47506,Folk,[103]
small,training,47510,Rock,"[27, 85]"
small,test,47526,Rock,"[85, 111]"
small,test,47628,Folk,[33]
small,training,47657,Electronic,"[181, 182, 468]"
small,training,47658,Electronic,"[181, 182, 468]"
small,training,47659,Electronic,"[181, 182, 468]"
small,training,47660,Electronic,"[181, 182, 468]"
small,training,47661,Folk,[94]
small,training,47662,Folk,[94]
small,training,47663,Folk,[94]
small,training,47665,Pop,[10]
small,training,47666,Pop,[10]
small,training,47670,Pop,[76]
small,training,47671,Pop,[76]
small,training,47707,Experimental,"[38, 47]"
small,training,47826,Experimental,"[1, 38, 456]"
small,training,47835,Pop,"[76, 362]"
small,training,47865,Folk,"[17, 103]"
small,training,47868,Folk,"[17, 103]"
small,training,47894,Pop,[10]
small,training,47895,Pop,[10]
small,training,47896,Pop,[10]
small,training,47897,Pop,[10]
small,training,47916,Rock,[66]
small,training,47921,Rock,[66]
small,training,48015,Rock,"[66, 113]"
small,training,48042,Experimental,[125]
small,training,48043,Experimental,[125]
small,training,48044,Experimental,[125]
small,training,48046,Experimental,[125]
small,training,48269,Experimental,"[32, 224]"
small,test,48293,Electronic,[240]
small,training,48307,Experimental,"[1, 30, 38, 41, 247]"
small,validation,48317,Experimental,"[1, 30, 38, 41, 247]"
small,training,48367,Rock,[31]
small,training,48368,Rock,[31]
small,training,48369,Rock,[31]
small,training,48437,Electronic,"[15, 183, 468]"
small,training,48439,Electronic,"[15, 183, 468]"
small,training,48440,Electronic,"[15, 183, 468]"
small,training,48442,Electronic,"[15, 183, 468]"
small,training,48443,Electronic,"[15, 183, 468]"
small,training,48444,Pop,[362]
small,training,48446,Pop,[362]
small,training,48450,Pop,[362]
small,training,48452,Pop,[362]
small,training,48453,Pop,[362]
small,training,48454,Pop,[362]
small,training,48456,Pop,[362]
small,training,48457,Pop,[362]
small,training,48462,Electronic,"[42, 240, 400]"
small,training,48463,Electronic,"[42, 240, 400]"
small,training,48464,Electronic,"[42, 240, 400]"
small,training,48465,Electronic,"[42, 240, 400]"
small,training,48466,Electronic,"[42, 240, 400]"
small,training,48488,International,"[2, 118]"
small,training,48489,International,"[2, 118]"
small,training,48491,International,"[2, 118]"
small,training,48492,International,"[2, 118]"
small,training,48493,International,"[2, 118]"
small,training,48494,International,"[2, 118]"
small,training,48763,Rock,"[36, 58, 113]"
small,training,48808,Folk,[17]
small,training,48815,Folk,[17]
small,training,48861,Experimental,"[38, 250, 456]"
small,training,48862,Experimental,"[38, 250, 456]"
small,training,48863,Experimental,"[38, 250, 456]"
small,training,48864,Experimental,"[38, 250, 456]"
small,training,48865,Experimental,"[38, 250, 456]"
small,training,48931,Experimental,[125]
small,test,48990,Rock,"[12, 25]"
small,test,48999,Rock,[359]
small,training,49029,Folk,"[17, 103]"
small,training,49030,Folk,"[17, 103]"
small,training,49039,Pop,[76]
small,training,49061,Experimental,"[1, 32, 38]"
small,training,49062,Experimental,"[1, 32, 38]"
small,training,49064,Experimental,"[1, 32, 38]"
small,training,49066,Experimental,"[1, 32, 38]"
small,training,49067,Experimental,"[1, 32, 38]"
small,training,49068,Experimental,"[1, 32, 38]"
small,training,49070,Experimental,"[1, 32, 38]"
small,training,49071,Experimental,"[1, 32, 38]"
small,training,49072,Experimental,"[1, 32, 38]"
small,training,49073,Experimental,"[1, 32, 38]"
small,training,49394,Experimental,"[38, 125]"
small,training,49401,Experimental,"[38, 125]"
small,training,49407,Experimental,"[1, 32, 38]"
small,training,49408,Experimental,"[1, 32, 38]"
small,validation,49441,Rock,[89]
small,training,49473,Pop,[10]
small,training,49476,Hip-Hop,[21]
small,test,49477,Pop,[10]
small,training,49478,Hip-Hop,[21]
small,validation,49479,Hip-Hop,[21]
small,training,49812,Rock,"[25, 109]"
small,training,49817,Rock,"[25, 109]"
small,training,49842,Folk,[17]
small,training,49843,Folk,[17]
small,training,49844,Folk,[17]
small,training,49845,Folk,[17]
small,training,49846,Folk,[17]
small,training,49847,Folk,[17]
small,training,49848,Folk,[17]
small,training,49849,Folk,[17]
small,training,49856,Folk,[17]
small,training,49857,Folk,[17]
small,training,50264,Hip-Hop,[811]
small,training,50272,Pop,[362]
small,training,50276,Folk,"[17, 103]"
small,training,50283,International,[79]
small,training,50323,Folk,[94]
small,validation,50444,Rock,"[12, 25]"
small,validation,50445,Rock,"[12, 25]"
small,validation,50446,Rock,"[12, 25]"
small,validation,50447,Rock,"[12, 25]"
small,validation,50448,Rock,"[12, 25]"
small,validation,50449,Rock,"[12, 25]"
small,training,50539,Rock,"[53, 89]"
small,training,50543,Rock,"[53, 89]"
small,test,50752,Rock,[31]
small,test,50753,Rock,[31]
small,test,50754,Rock,[31]
small,training,50836,Experimental,[32]
small,training,50952,Folk,[17]
small,training,50955,Instrumental,[107]
small,training,50956,Instrumental,[18]
small,training,51004,International,[2]
small,training,51005,International,[2]
small,training,51006,International,"[2, 504]"
small,training,51111,Experimental,"[1, 38]"
small,training,51112,Experimental,"[1, 38]"
small,training,51113,Experimental,"[1, 38]"
small,training,51114,Experimental,"[1, 38]"
small,training,51115,Experimental,"[1, 38]"
small,training,51117,Experimental,"[1, 38]"
small,training,51118,Experimental,"[1, 38]"
small,training,51120,Pop,[10]
small,validation,51157,Experimental,[224]
small,validation,51158,Experimental,[224]
small,training,51203,Experimental,[224]
small,test,51260,Pop,[10]
small,validation,51261,Pop,[10]
small,training,51262,Pop,[10]
small,training,51263,Pop,[10]
small,training,51265,Pop,[10]
small,training,51267,Pop,[10]
small,training,51268,Pop,[10]
small,training,51269,Pop,[10]
small,training,51271,Pop,[10]
small,test,51272,Pop,[10]
small,training,51273,Pop,[10]
small,training,51274,Pop,[10]
small,training,51275,Pop,[10]
small,training,51276,Pop,[10]
small,validation,51278,Pop,"[76, 362]"
small,validation,51291,Pop,"[76, 362]"
small,validation,51292,Pop,"[76, 362]"
small,test,51301,Experimental,"[38, 47, 125]"
small,test,51305,Experimental,"[38, 47, 125]"
small,training,51333,Folk,[17]
small,training,51479,Experimental,"[32, 38, 250]"
small,validation,51655,Folk,"[17, 103]"
small,validation,51659,Folk,"[17, 103]"
small,validation,51661,Folk,"[17, 103]"
small,training,51776,Instrumental,"[18, 107]"
small,training,51784,Electronic,[182]
small,training,51785,Electronic,"[240, 297]"
small,validation,51918,Folk,[17]
small,validation,51919,Folk,[17]
small,training,51923,Electronic,[15]
small,training,51954,Electronic,[468]
small,training,51991,International,[79]
small,training,51992,International,[79]
small,training,51998,International,[79]
small,training,51999,International,[79]
small,training,52000,International,[79]
small,training,52001,International,[79]
small,training,52034,Pop,[76]
small,training,52035,Pop,[76]
small,training,52036,Pop,[76]
small,training,52037,Pop,[76]
small,training,52039,Pop,[76]
small,training,52040,Pop,[76]
small,training,52041,Pop,[76]
small,training,52042,Pop,[76]
small,training,52044,Pop,[76]
small,training,52045,Pop,[76]
small,training,52118,International,[46]
small,training,52119,International,[46]
small,training,52120,International,[46]
small,training,52121,International,[46]
small,training,52122,International,[46]
small,training,52123,International,[46]
small,training,52124,International,[46]
small,training,52125,International,[46]
small,training,52126,International,[46]
small,training,52127,International,[46]
small,training,52128,International,[46]
small,training,52129,International,[46]
small,training,52141,Experimental,[38]
small,validation,52375,Pop,"[76, 362]"
small,validation,52380,Pop,"[76, 362]"
small,validation,52389,Pop,"[76, 362]"
small,validation,52393,Pop,"[76, 362]"
small,training,52409,Electronic,[240]
small,training,52446,Instrumental,[18]
small,training,52447,Instrumental,[18]
small,training,52448,Instrumental,[18]
small,training,52449,Instrumental,[18]
small,training,52451,Instrumental,[18]
small,validation,52452,Instrumental,[18]
small,training,52500,Folk,"[17, 103]"
small,training,52501,Folk,"[17, 103]"
small,training,52502,Folk,"[17, 103]"
small,training,52508,Folk,"[17, 103]"
small,training,52522,Rock,"[66, 111]"
small,training,52579,Hip-Hop,[21]
small,training,52628,Electronic,"[15, 181]"
small,training,52629,Electronic,"[15, 181]"
small,training,52630,Electronic,"[15, 181]"
small,training,52631,Electronic,"[15, 181]"
small,training,52632,Electronic,"[15, 181]"
small,training,52633,Electronic,"[15, 181]"
small,training,52634,Electronic,"[15, 181]"
small,training,52635,Electronic,"[15, 181]"
small,training,52636,Electronic,"[15, 181]"
small,training,52637,Electronic,"[15, 181]"
small,training,52638,Electronic,"[15, 181]"
small,training,52639,Electronic,"[15, 181]"
small,training,52641,Electronic,"[15, 181]"
small,training,52642,Electronic,"[15, 181]"
small,training,52644,Electronic,"[15, 181]"
small,training,52645,Electronic,"[15, 181]"
small,training,52646,Electronic,"[15, 181]"
small,training,52647,Electronic,"[15, 181]"
small,training,52648,Electronic,"[15, 181]"
small,training,52649,Electronic,"[15, 181]"
small,training,52650,Electronic,"[15, 181]"
small,training,52859,Experimental,"[38, 47, 456]"
small,training,52860,Experimental,"[38, 47, 456]"
small,training,52861,Experimental,"[38, 47, 456]"
small,training,52862,Experimental,"[38, 47, 456]"
small,validation,52945,Folk,"[17, 103]"
small,validation,52946,Folk,"[17, 103]"
small,validation,52947,Folk,"[17, 103]"
small,validation,52948,Folk,"[17, 103]"
small,validation,52950,Folk,"[17, 103]"
small,validation,52951,Folk,"[17, 103]"
small,validation,52953,Folk,"[17, 103]"
small,validation,52954,Folk,"[17, 103]"
small,validation,52955,Folk,"[17, 103]"
small,training,53152,International,[79]
small,training,53154,International,[79]
small,training,53156,International,[79]
small,training,53157,International,[79]
small,training,53158,International,[79]
small,training,53159,International,[79]
small,training,53160,International,[79]
small,test,53228,Pop,[76]
small,test,53229,Pop,[76]
small,training,53299,International,[79]
small,training,53300,International,[79]
small,training,53301,International,[79]
small,training,53302,International,[79]
small,training,53379,Hip-Hop,[100]
small,training,53381,Hip-Hop,[100]
small,training,53457,Electronic,[15]
small,training,53496,Electronic,[468]
small,training,53576,Folk,[103]
small,training,53578,Folk,[103]
small,test,53586,Folk,[17]
small,test,53587,Folk,[17]
small,test,53588,Folk,[17]
small,test,53589,Folk,[17]
small,training,53591,Pop,[76]
small,training,53592,Pop,[76]
small,training,53675,Experimental,[38]
small,training,53723,International,"[117, 524]"
small,training,53724,International,"[117, 524]"
small,training,53725,International,"[117, 524]"
small,training,53726,International,"[117, 524]"
small,training,53727,International,"[117, 524]"
small,training,53728,International,"[117, 524]"
small,training,53729,Experimental,"[1, 250]"
small,training,53807,Rock,"[25, 89, 359]"
small,training,53862,Electronic,"[15, 296]"
small,training,53863,Electronic,"[15, 296]"
small,training,53937,Pop,[10]
small,training,54019,Experimental,[38]
small,training,54031,Pop,[76]
small,training,54032,Pop,[76]
small,training,54033,Pop,[76]
small,training,54034,Pop,[76]
small,training,54037,Pop,[76]
small,training,54039,Pop,[76]
small,training,54061,Folk,[17]
small,training,54062,Folk,[17]
small,training,54063,Folk,[17]
small,training,54064,Folk,[17]
small,training,54149,Instrumental,[18]
small,training,54150,Instrumental,[18]
small,training,54151,Instrumental,[18]
small,training,54152,Instrumental,[18]
small,training,54153,Instrumental,[18]
small,training,54154,Instrumental,[18]
small,training,54155,Instrumental,[18]
small,training,54156,Instrumental,[18]
small,training,54158,Instrumental,[18]
small,training,54159,Instrumental,[18]
small,training,54160,Instrumental,[18]
small,training,54163,Rock,"[25, 58, 85]"
small,training,54234,Pop,[10]
small,training,54235,Pop,[10]
small,training,54236,Pop,[10]
small,training,54237,Pop,[10]
small,training,54297,Folk,"[17, 103]"
small,training,54335,Electronic,[15]
small,training,54365,Hip-Hop,[21]
small,training,54376,Hip-Hop,[21]
small,training,54433,International,[79]
small,training,54436,International,[79]
small,training,54437,International,[79]
small,training,54438,International,[79]
small,training,54442,International,[79]
small,training,54443,International,[79]
small,validation,54463,International,[79]
small,validation,54464,International,[79]
small,validation,54465,International,[79]
small,validation,54466,International,[79]
small,validation,54467,International,[79]
small,validation,54468,International,[79]
small,validation,54469,International,[79]
small,validation,54470,International,[79]
small,training,54475,International,[79]
small,training,54476,International,[79]
small,training,54479,International,[79]
small,training,54480,International,[79]
small,training,54481,International,[79]
small,training,54482,International,[79]
small,training,54496,Experimental,[38]
small,validation,54554,Experimental,"[30, 47]"
small,training,54568,International,[46]
small,training,54570,International,[46]
small,training,54576,International,[46]
small,training,54578,International,[46]
small,training,54580,International,[46]
small,training,54621,Rock,"[31, 101, 113]"
small,training,54623,Rock,"[31, 101, 113]"
small,training,54624,Rock,"[31, 101, 113]"
small,training,54625,Rock,"[31, 101, 113]"
small,training,54626,Rock,"[31, 101, 113]"
small,training,54662,Electronic,[297]
small,training,54664,Pop,[76]
small,training,54665,Pop,[76]
small,training,54666,Pop,[76]
small,training,54667,Pop,[76]
small,test,54703,Folk,"[17, 103]"
small,training,54719,Electronic,[15]
small,training,54735,Rock,"[25, 89]"
small,training,54753,Hip-Hop,[21]
small,training,54874,Electronic,"[181, 236]"
small,training,54942,Rock,[167]
small,training,55076,Pop,[76]
small,training,55097,Hip-Hop,[811]
small,training,55100,Hip-Hop,[811]
small,training,55101,Hip-Hop,[811]
small,training,55102,Hip-Hop,[811]
small,training,55113,Hip-Hop,"[21, 539]"
small,training,55119,Hip-Hop,[811]
small,training,55120,Hip-Hop,[811]
small,training,55121,Hip-Hop,[811]
small,training,55122,Hip-Hop,[811]
small,training,55123,Hip-Hop,"[539, 580, 811]"
small,training,55124,Hip-Hop,[811]
small,training,55149,Electronic,"[240, 297]"
small,validation,55183,Electronic,[15]
small,validation,55186,Electronic,[15]
small,training,55231,International,[79]
small,training,55232,International,[79]
small,training,55233,International,[79]
small,training,55234,International,[79]
small,training,55235,International,[79]
small,training,55236,International,[79]
small,training,55237,International,[79]
small,training,55238,International,[79]
small,training,55240,International,[79]
small,training,55241,International,[79]
small,training,55242,International,[79]
small,training,55285,Pop,[10]
small,training,55286,Pop,[10]
small,training,55287,Pop,[10]
small,training,55288,Pop,[10]
small,training,55289,Pop,[10]
small,training,55290,Pop,[10]
small,training,55291,Pop,[10]
small,training,55292,Pop,[10]
small,training,55293,Pop,[10]
small,training,55294,Pop,[10]
small,training,55295,Pop,[10]
small,training,55402,Rock,"[26, 89]"
small,training,55430,Pop,[76]
small,training,55436,Pop,[76]
small,training,55437,Pop,[76]
small,training,55480,Experimental,[32]
small,training,55481,Experimental,[32]
small,training,55549,Hip-Hop,[21]
small,training,55572,Hip-Hop,[21]
small,training,55709,Rock,[26]
small,training,55710,Rock,[26]
small,training,55711,Rock,[26]
small,training,55712,Rock,[26]
small,training,55713,Rock,[26]
small,training,55714,Rock,[26]
small,training,55715,Rock,[26]
small,training,55716,Rock,[26]
small,training,55717,Rock,[26]
small,training,55718,Rock,[26]
small,training,55719,Rock,[26]
small,validation,55782,Electronic,"[240, 297]"
small,training,55783,Electronic,"[240, 297]"
small,training,55786,Electronic,"[240, 297]"
small,training,55807,Electronic,"[240, 297]"
small,training,55808,Electronic,"[240, 297]"
small,training,55809,Electronic,"[240, 297]"
small,training,55810,Electronic,"[240, 297]"
small,training,55811,Electronic,"[240, 297]"
small,training,55826,International,"[2, 46]"
small,training,55827,International,"[2, 46]"
small,training,55828,International,"[2, 46]"
small,training,55830,International,"[2, 46]"
small,training,55831,International,"[2, 46]"
small,training,55832,International,"[2, 46]"
small,training,55833,International,"[2, 46]"
small,training,55900,Hip-Hop,[21]
small,training,56010,Experimental,"[32, 38, 250]"
small,training,56015,Experimental,"[32, 38, 250]"
small,training,56020,Experimental,"[32, 38, 250]"
small,training,56028,Electronic,"[181, 296]"
small,training,56029,Electronic,"[181, 296]"
small,training,56030,International,[79]
small,training,56031,Experimental,"[38, 47]"
small,training,56033,Experimental,"[38, 47]"
small,training,56034,Electronic,[296]
small,training,56036,Electronic,[296]
small,training,56247,Pop,[76]
small,training,56248,Pop,[76]
small,training,56249,Pop,[76]
small,training,56273,Pop,[10]
small,training,56274,Pop,[10]
small,training,56275,Pop,[10]
small,validation,56460,Pop,"[76, 362]"
small,training,56465,International,[172]
small,training,56466,International,[172]
small,training,56467,International,[172]
small,training,56468,International,[172]
small,training,56469,International,[172]
small,training,56470,International,[172]
small,training,56471,International,[172]
small,training,56472,International,[172]
small,training,56474,International,[172]
small,training,56493,Hip-Hop,"[21, 811]"
small,training,56495,Hip-Hop,"[21, 811]"
small,training,56496,Hip-Hop,"[21, 811]"
small,training,56497,Hip-Hop,"[21, 811]"
small,training,56498,Hip-Hop,"[21, 811]"
small,training,56499,Hip-Hop,"[21, 811]"
small,training,56516,Folk,[103]
small,training,56517,Folk,[103]
small,training,56518,Folk,[103]
small,training,56519,Folk,[103]
small,training,56520,Folk,[103]
small,training,56521,Folk,[103]
small,test,56523,Electronic,[15]
small,validation,56552,Rock,"[53, 101]"
small,validation,56559,Rock,"[53, 101]"
small,training,56639,Hip-Hop,[21]
small,training,56640,Hip-Hop,[21]
small,training,56641,Hip-Hop,[21]
small,training,56645,Rock,[404]
small,training,56646,Rock,[404]
small,training,56648,Rock,[404]
small,training,56649,Rock,[404]
small,training,56650,Rock,[404]
small,training,56651,Rock,[404]
small,training,56686,International,[79]
small,training,56687,International,[79]
small,training,56688,International,[79]
small,training,56689,International,[79]
small,training,56690,International,[79]
small,training,56691,International,[79]
small,training,56692,International,[79]
small,training,56693,International,[79]
small,training,56694,International,[79]
small,training,56695,International,[79]
small,training,56696,International,[79]
small,training,56795,Electronic,[15]
small,training,56796,Electronic,[15]
small,training,56797,Electronic,[15]
small,training,56798,Electronic,[15]
small,training,56799,Electronic,[15]
small,training,56800,Electronic,[15]
small,training,56801,Electronic,[15]
small,training,56802,Electronic,[15]
small,training,56803,Electronic,[15]
small,training,56804,Electronic,[15]
small,training,56805,Electronic,[15]
small,validation,56874,Electronic,"[42, 400]"
small,training,56888,Experimental,"[38, 41]"
small,test,56895,Pop,[10]
small,test,56929,Rock,"[25, 71]"
small,validation,57078,Pop,[10]
small,training,57164,Folk,[94]
small,training,57175,Folk,[94]
small,training,57176,Folk,[94]
small,training,57177,Folk,[94]
small,training,57178,Pop,[76]
small,training,57179,Pop,[76]
small,training,57180,Pop,[76]
small,test,57271,Experimental,"[38, 456, 514]"
small,test,57272,Experimental,"[38, 456, 514]"
small,test,57273,Experimental,"[38, 456, 514]"
small,test,57274,Experimental,"[38, 456, 514]"
small,training,57344,Experimental,"[32, 38]"
small,training,57360,Experimental,"[1, 38, 125]"
small,training,57371,Instrumental,[538]
small,training,57417,Electronic,"[15, 181, 183, 236]"
small,training,57418,Instrumental,[538]
small,validation,57435,Pop,[76]
small,validation,57437,Pop,[76]
small,validation,57439,Pop,[76]
small,training,57440,Experimental,[38]
small,training,57442,Experimental,[38]
small,training,57500,Rock,"[25, 85, 111]"
small,test,57540,Electronic,[297]
small,training,57569,Rock,"[12, 25, 85]"
small,training,57626,Experimental,"[38, 41, 514]"
small,training,57627,Experimental,"[38, 41, 514]"
small,training,57628,Experimental,"[38, 41, 514]"
