subset,split,track_id,genre_top,genres
medium,test,32514,Electronic,"[15, 468]"
medium,training,32515,Electronic,"[15, 468]"
medium,training,32516,Electronic,"[15, 468]"
medium,training,32517,Electronic,"[15, 468]"
medium,training,32518,Electronic,"[15, 468]"
medium,training,32519,Electronic,"[15, 468]"
medium,training,32520,Electronic,"[15, 468]"
medium,training,32521,Electronic,"[15, 468]"
medium,test,32533,Rock,"[27, 66, 359]"
medium,test,32534,Rock,"[27, 66, 359]"
medium,test,32539,Rock,"[27, 66, 359]"
medium,training,32677,Rock,"[12, 85, 111]"
medium,training,32678,Rock,"[12, 85, 111]"
medium,training,32679,Rock,"[12, 85, 111]"
medium,training,32680,Rock,"[12, 85, 111]"
medium,training,32681,Rock,"[12, 85, 111]"
medium,training,32682,Rock,"[12, 85, 111]"
medium,training,32683,Rock,"[12, 85, 111]"
medium,training,32684,Rock,"[12, 85, 111]"
medium,training,32685,Rock,"[12, 85, 111]"
medium,training,32688,Hip-Hop,[542]
medium,training,32690,Hip-Hop,[542]
medium,training,32691,Hip-Hop,[542]
medium,training,32692,Hip-Hop,[542]
medium,training,32697,Folk,[17]
medium,training,32742,Electronic,[297]
medium,training,32743,Electronic,[297]
medium,training,32744,Electronic,[297]
medium,training,32745,Electronic,[297]
medium,training,32747,Electronic,[297]
medium,training,32748,Electronic,[297]
medium,training,32750,Hip-Hop,[21]
medium,validation,32752,Hip-Hop,[21]
medium,training,32758,Electronic,[286]
medium,training,32767,Rock,[109]
medium,training,32768,Rock,[109]
medium,training,32769,Rock,[109]
medium,training,32771,Rock,[109]
medium,training,32774,Rock,[109]
medium,training,32775,Electronic,[15]
medium,training,32776,Electronic,[15]
medium,training,32791,Rock,[98]
medium,training,32792,Rock,[98]
medium,training,32811,Electronic,[236]
medium,training,32812,Electronic,[236]
medium,training,32813,Electronic,[236]
medium,training,32814,Electronic,[236]
medium,training,32815,Electronic,[236]
medium,test,32832,Rock,"[12, 85]"
medium,training,32838,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32839,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32840,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32841,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32842,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32843,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,test,32844,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,test,32845,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,test,32846,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32847,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32848,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32849,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32850,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32851,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32852,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32853,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32854,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32855,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,validation,32856,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32857,Electronic,"[183, 185, 236, 240, 297, 468]"
medium,training,32874,Hip-Hop,[21]
medium,training,32875,Hip-Hop,[21]
medium,training,32876,Hip-Hop,[21]
medium,training,32879,Hip-Hop,[21]
medium,training,32880,Hip-Hop,[21]
medium,training,32881,Hip-Hop,[21]
medium,training,32883,Hip-Hop,[21]
medium,training,32895,Jazz,[4]
medium,training,32900,Electronic,[15]
medium,training,32915,Electronic,[15]
medium,training,32956,Hip-Hop,[21]
medium,training,32958,Hip-Hop,[21]
medium,training,32959,Hip-Hop,[21]
medium,training,32962,Hip-Hop,[21]
medium,training,32987,Electronic,[15]
medium,training,33012,Electronic,[15]
medium,training,33017,Rock,"[27, 66]"
medium,training,33018,Rock,"[27, 66]"
medium,test,33034,Rock,[66]
medium,test,33040,Rock,[66]
medium,training,33119,Electronic,"[42, 495]"
medium,training,33120,Electronic,"[42, 495]"
medium,training,33121,Electronic,"[42, 495]"
medium,training,33122,Electronic,"[42, 495]"
medium,training,33125,Electronic,[495]
medium,training,33126,Electronic,[495]
medium,training,33127,Electronic,[495]
medium,training,33128,Electronic,[495]
medium,training,33129,Electronic,[495]
medium,training,33137,Electronic,"[240, 297]"
medium,training,33138,Electronic,"[240, 297]"
medium,training,33139,Electronic,"[240, 297]"
medium,training,33140,Electronic,"[240, 297]"
medium,training,33141,Electronic,"[240, 297]"
medium,training,33144,Electronic,"[15, 286, 495]"
medium,training,33166,Rock,[12]
medium,training,33184,Rock,[12]
medium,training,33185,Rock,[12]
medium,training,33192,Rock,[12]
medium,test,33195,Electronic,"[15, 468]"
medium,training,33200,Electronic,"[15, 468]"
medium,training,33211,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,test,33212,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33213,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33214,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33215,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,validation,33217,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33218,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33219,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33220,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,validation,33223,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33238,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33239,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33240,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,test,33241,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33242,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,test,33243,Electronic,"[15, 181, 182, 236, 296, 468]"
medium,training,33271,Electronic,"[286, 495]"
medium,training,33300,Electronic,[42]
medium,training,33301,Electronic,[42]
medium,training,33302,Electronic,[42]
medium,training,33303,Electronic,[42]
medium,training,33304,Electronic,[42]
medium,training,33305,Electronic,[42]
medium,training,33306,Electronic,[42]
medium,training,33307,Electronic,[42]
medium,training,33308,Electronic,[42]
medium,training,33309,Electronic,[42]
medium,training,33331,Rock,"[66, 90]"
medium,training,33332,Rock,"[66, 90]"
medium,training,33333,Rock,"[66, 90]"
medium,training,33335,Rock,"[66, 90]"
medium,training,33336,Rock,"[66, 90]"
medium,training,33337,Rock,"[66, 90]"
medium,training,33338,Rock,"[66, 90]"
medium,test,33360,Electronic,"[468, 495]"
medium,training,33463,Rock,[66]
medium,training,33464,Rock,[66]
medium,training,33466,Rock,[66]
medium,training,33467,Rock,[66]
medium,training,33492,Electronic,[297]
medium,training,33493,Electronic,[297]
medium,training,33494,Electronic,[297]
medium,training,33495,Electronic,[297]
medium,training,33496,Electronic,[297]
medium,training,33497,Electronic,[297]
medium,validation,33498,Electronic,[297]
medium,training,33499,Electronic,[297]
medium,training,33500,Electronic,[297]
medium,training,33501,Electronic,[297]
medium,training,33502,Electronic,[297]
medium,validation,33533,Rock,[12]
medium,validation,33534,Rock,[12]
medium,validation,33535,Rock,[12]
medium,validation,33536,Rock,[12]
medium,validation,33537,Rock,[12]
medium,training,33539,Rock,[12]
medium,training,33540,Rock,[12]
medium,training,33541,Rock,[12]
medium,training,33542,Rock,[12]
medium,training,33543,Rock,[12]
medium,training,33544,Rock,[12]
medium,training,33545,Rock,[12]
medium,training,33546,Rock,[12]
medium,training,33547,Rock,[12]
medium,training,33552,Hip-Hop,[21]
medium,training,33555,Hip-Hop,[21]
medium,training,33651,Jazz,[4]
medium,training,33772,Experimental,"[1, 38, 41, 186]"
medium,training,33953,Electronic,"[15, 468]"
medium,test,33985,Rock,[111]
medium,test,33986,Rock,[111]
medium,test,33987,Rock,[111]
medium,test,33988,Rock,[111]
medium,test,33989,Rock,[111]
medium,test,33990,Rock,[111]
medium,test,33991,Rock,[111]
medium,test,33993,Rock,[111]
medium,test,33994,Rock,[111]
medium,training,33996,Experimental,"[1, 38, 250]"
medium,validation,34082,Rock,[12]
medium,validation,34083,Rock,[12]
medium,training,34103,Hip-Hop,[21]
medium,training,34137,Folk,[17]
medium,training,34148,Folk,[17]
medium,training,34149,Folk,[17]
medium,training,34189,Rock,"[12, 85]"
medium,training,34198,Rock,"[12, 85]"
medium,training,34254,Experimental,[456]
medium,training,34255,Experimental,[456]
medium,training,34256,Experimental,[456]
medium,training,34264,Experimental,[456]
medium,test,34312,Classical,[443]
medium,test,34313,Classical,[443]
medium,test,34314,Classical,[443]
medium,test,34315,Classical,[443]
medium,test,34316,Classical,[443]
medium,test,34317,Classical,[443]
medium,test,34318,Classical,[443]
medium,test,34319,Classical,[443]
medium,test,34320,Classical,[443]
medium,training,34348,Rock,[66]
medium,training,34352,Rock,[66]
medium,training,34360,Rock,[66]
medium,validation,34426,Rock,"[12, 36]"
medium,validation,34428,Rock,"[12, 36]"
medium,validation,34429,Rock,"[12, 36]"
medium,validation,34430,Rock,"[12, 36]"
medium,training,34438,Electronic,[296]
medium,training,34439,Electronic,[296]
medium,training,34440,Electronic,[296]
medium,training,34441,Electronic,[296]
medium,test,34457,Classical,[443]
medium,test,34458,Classical,[443]
medium,test,34459,Classical,[443]
medium,test,34460,Classical,[443]
medium,test,34461,Classical,[443]
medium,test,34462,Classical,[443]
medium,test,34463,Classical,[443]
medium,test,34465,Classical,[443]
medium,test,34466,Classical,[443]
medium,test,34467,Classical,[443]
medium,training,34506,Experimental,[1]
medium,training,34507,Experimental,[1]
medium,training,34508,Experimental,[1]
medium,training,34509,Experimental,[1]
medium,validation,34512,Electronic,"[15, 181, 296]"
medium,validation,34513,Electronic,"[15, 181, 296]"
medium,validation,34515,Electronic,"[15, 181, 296]"
medium,validation,34516,Electronic,"[15, 181, 296]"
medium,validation,34517,Electronic,"[15, 181, 296]"
medium,validation,34518,Electronic,"[15, 181, 296]"
medium,validation,34519,Electronic,"[15, 181, 296]"
medium,validation,34520,Electronic,"[15, 181, 296]"
medium,validation,34521,Electronic,"[15, 181, 296]"
medium,validation,34522,Electronic,"[15, 181, 296]"
medium,validation,34523,Electronic,"[15, 181, 296]"
medium,validation,34524,Electronic,"[15, 181, 296]"
medium,validation,34525,Electronic,"[15, 181, 296]"
medium,validation,34526,Electronic,"[15, 181, 296]"
medium,validation,34527,Electronic,"[15, 181, 296]"
medium,validation,34528,Electronic,"[15, 181, 296]"
medium,validation,34529,Electronic,"[15, 181, 296]"
medium,training,34530,Electronic,[296]
medium,validation,34541,Folk,[17]
medium,validation,34542,Folk,[17]
medium,validation,34547,Folk,[17]
medium,validation,34550,Folk,[17]
medium,training,34579,Rock,"[12, 89]"
medium,training,34642,Electronic,"[42, 184, 468]"
medium,training,34851,Rock,[58]
medium,training,34887,Rock,[58]
medium,test,34975,Electronic,"[15, 42, 236, 240]"
medium,test,34976,Electronic,"[15, 42, 236, 240]"
medium,test,34977,Electronic,"[15, 42, 236, 240]"
medium,test,34978,Electronic,"[15, 42, 236, 240]"
medium,test,34979,Electronic,"[15, 42, 236, 240]"
medium,test,34980,Electronic,"[15, 42, 236, 240]"
medium,test,34981,Electronic,"[15, 42, 236, 240]"
medium,test,34982,Electronic,"[15, 42, 236, 240]"
medium,test,34983,Electronic,"[15, 42, 236, 240]"
medium,training,34984,Rock,[71]
medium,training,34988,Electronic,[42]
medium,training,34989,Electronic,[42]
medium,training,35002,Experimental,"[1, 30, 38, 186, 247]"
medium,training,35006,Experimental,"[1, 30, 38, 186, 247]"
medium,validation,35017,Experimental,"[1, 30, 38, 186, 247]"
medium,training,35019,Experimental,"[1, 30, 38, 186, 247]"
medium,training,35149,Experimental,"[38, 47, 250]"
medium,training,35159,Rock,"[45, 90]"
medium,training,35160,Rock,"[45, 90]"
medium,training,35161,Rock,"[45, 90]"
medium,training,35162,Rock,"[45, 90]"
medium,training,35163,Rock,"[45, 90]"
medium,test,35183,Pop,"[10, 362]"
medium,test,35186,Pop,"[10, 362]"
medium,test,35193,Experimental,"[1, 38, 125]"
medium,test,35194,Experimental,"[1, 38, 125]"
medium,test,35220,Experimental,"[1, 38]"
medium,test,35222,Experimental,"[1, 38]"
medium,test,35224,Experimental,"[1, 38]"
medium,training,35284,Rock,"[88, 89]"
medium,test,35342,Electronic,"[15, 183]"
medium,test,35343,Electronic,"[15, 183]"
medium,test,35344,Electronic,"[15, 183]"
medium,test,35345,Electronic,"[15, 183]"
medium,validation,35367,Classical,[322]
medium,validation,35368,Electronic,[15]
medium,training,35391,Electronic,[15]
medium,training,35392,Electronic,[15]
medium,test,35394,Electronic,[15]
medium,training,35397,Electronic,[15]
medium,test,35419,Rock,[53]
medium,training,35450,Jazz,[4]
medium,training,35451,Jazz,[4]
medium,training,35452,Jazz,[4]
medium,training,35453,Jazz,[4]
medium,training,35454,Jazz,[4]
medium,training,35455,Jazz,[4]
medium,training,35456,Jazz,[4]
medium,training,35457,Jazz,[4]
medium,training,35458,Jazz,[4]
medium,training,35460,Jazz,[4]
medium,training,35461,Jazz,[4]
medium,training,35525,Rock,[12]
medium,training,35528,Rock,[12]
medium,training,35530,Rock,[12]
medium,training,35532,Rock,[12]
medium,test,35546,Pop,"[10, 362]"
medium,test,35551,Pop,"[10, 362]"
medium,test,35565,Electronic,"[181, 182, 468]"
medium,test,35566,Electronic,"[181, 182, 468]"
medium,test,35567,Electronic,"[181, 182, 468]"
medium,test,35568,Electronic,"[181, 182, 468]"
medium,training,35586,Experimental,"[1, 22, 32]"
medium,training,35672,Experimental,"[1, 22, 38]"
medium,training,35784,Rock,"[12, 25, 85]"
medium,training,35818,Experimental,"[1, 22, 38]"
medium,training,35945,Rock,"[12, 98]"
medium,training,35946,Rock,"[12, 98]"
medium,training,35987,Electronic,"[183, 184]"
medium,training,35988,Electronic,"[183, 184]"
medium,training,35989,Electronic,"[183, 184]"
medium,training,35990,Electronic,"[183, 184]"
medium,training,35991,Electronic,"[183, 184]"
medium,training,35992,Electronic,"[183, 184]"
medium,training,35993,Electronic,"[183, 184]"
medium,training,35994,Electronic,"[183, 184]"
medium,training,36050,Electronic,"[240, 297]"
medium,training,36051,Electronic,"[240, 297]"
medium,training,36052,Electronic,"[240, 297]"
medium,training,36053,Electronic,"[240, 297]"
medium,training,36054,Electronic,"[240, 297]"
medium,training,36055,Electronic,"[240, 297]"
medium,training,36056,Electronic,"[240, 297]"
medium,training,36057,Electronic,"[240, 297]"
medium,training,36085,Rock,[58]
medium,test,36098,Electronic,[15]
medium,training,36138,Electronic,"[42, 181, 286, 400]"
medium,training,36139,Electronic,"[42, 181, 286, 400]"
medium,training,36140,Electronic,"[42, 181, 286, 400]"
medium,training,36141,Electronic,"[42, 181, 286, 400]"
medium,training,36142,Electronic,"[42, 181, 286, 400]"
medium,training,36178,Rock,[53]
medium,training,36187,Rock,"[26, 66]"
medium,training,36188,Rock,"[26, 66]"
medium,training,36189,Rock,"[26, 66]"
medium,training,36190,Rock,"[26, 66]"
medium,training,36191,Rock,"[26, 66]"
medium,training,36192,Rock,"[26, 66]"
medium,training,36221,Rock,[85]
medium,training,36241,Electronic,"[15, 468]"
medium,training,36242,Electronic,"[15, 468]"
medium,training,36243,Electronic,"[15, 468]"
medium,training,36244,Electronic,"[15, 468]"
medium,validation,36246,Electronic,"[42, 286, 400]"
medium,validation,36249,Electronic,"[42, 286, 400]"
medium,validation,36250,Electronic,"[42, 286, 400]"
medium,validation,36256,Electronic,"[42, 286, 400]"
medium,training,36300,Hip-Hop,"[21, 100]"
medium,training,36301,Hip-Hop,"[21, 100]"
medium,training,36303,Hip-Hop,[21]
medium,training,36305,Hip-Hop,[21]
medium,training,36306,Electronic,"[42, 468]"
medium,training,36307,Electronic,"[42, 468]"
medium,training,36308,Electronic,"[42, 468]"
medium,training,36325,Folk,[17]
medium,training,36326,Folk,[17]
medium,training,36328,Folk,[17]
medium,training,36330,Folk,[17]
medium,training,36331,Folk,[17]
medium,training,36332,Folk,[17]
medium,training,36373,Rock,[12]
medium,training,36375,Electronic,"[42, 183]"
medium,training,36378,Electronic,[236]
medium,training,36399,Rock,"[12, 71, 98]"
medium,training,36400,Rock,"[12, 71, 98]"
medium,training,36402,Electronic,[297]
medium,training,36403,Electronic,[297]
medium,training,36404,Electronic,[297]
medium,training,36405,Electronic,[297]
medium,training,36406,Electronic,[297]
medium,training,36426,Electronic,[15]
medium,training,36427,Electronic,[15]
medium,training,36429,Electronic,[15]
medium,training,36430,Electronic,[15]
medium,training,36431,Electronic,[15]
medium,training,36432,Electronic,[15]
medium,training,36433,Electronic,[15]
medium,training,36434,Electronic,[15]
medium,training,36436,Electronic,[15]
medium,test,36459,Classical,[443]
medium,test,36460,Classical,[443]
medium,test,36461,Classical,[443]
medium,test,36462,Classical,[443]
medium,test,36463,Classical,[443]
medium,test,36464,Classical,[443]
medium,test,36465,Classical,[443]
medium,test,36466,Classical,[443]
medium,test,36467,Classical,[443]
medium,test,36468,Classical,[443]
medium,test,36470,Classical,[443]
medium,test,36471,Classical,[443]
medium,test,36472,Classical,[443]
medium,test,36473,Classical,[443]
medium,test,36474,Classical,[443]
medium,test,36476,Classical,[443]
medium,test,36477,Classical,[443]
medium,test,36478,Classical,[443]
medium,test,36479,Classical,[443]
medium,training,36485,Rock,[66]
medium,training,36516,Rock,[66]
medium,training,36518,Rock,[66]
medium,training,36520,Rock,[66]
medium,training,36521,Rock,[66]
medium,training,36523,Rock,[66]
medium,training,36525,Rock,[66]
medium,training,36527,Rock,[66]
medium,test,36530,Classical,[443]
medium,test,36531,Classical,[443]
medium,test,36532,Classical,[443]
medium,test,36533,Classical,[443]
medium,test,36534,Classical,[443]
medium,test,36536,Classical,[443]
medium,test,36537,Classical,[443]
medium,test,36538,Classical,[443]
medium,test,36539,Classical,[443]
medium,validation,36553,Pop,"[76, 362]"
medium,validation,36561,Pop,"[76, 362]"
medium,test,36572,Folk,"[17, 103]"
medium,test,36575,Folk,"[17, 103]"
medium,test,36576,Folk,"[17, 103]"
medium,training,36619,Pop,"[10, 362]"
medium,training,36652,Hip-Hop,[21]
medium,training,36653,Hip-Hop,[21]
medium,training,36654,Hip-Hop,[21]
medium,training,36655,Hip-Hop,[21]
medium,test,36800,Experimental,[38]
medium,test,36801,Experimental,[38]
medium,test,36802,Experimental,[38]
medium,test,36803,Experimental,[38]
medium,test,36804,Experimental,[38]
medium,test,36834,Rock,"[27, 66, 359]"
medium,test,36836,Rock,"[27, 66, 359]"
medium,test,36963,Pop,"[10, 362]"
medium,test,36964,Pop,"[10, 362]"
medium,training,37014,Electronic,[15]
medium,training,37015,Electronic,[15]
medium,training,37017,Electronic,[15]
medium,training,37018,Electronic,[15]
medium,training,37021,Electronic,[15]
medium,training,37046,Folk,"[94, 103]"
medium,training,37051,Rock,[70]
medium,training,37074,Rock,[70]
medium,training,37076,Rock,[70]
medium,training,37078,Rock,[70]
medium,training,37079,Rock,[70]
medium,training,37145,Rock,[31]
medium,training,37148,Electronic,"[42, 286]"
medium,training,37149,Electronic,"[42, 286]"
medium,training,37150,Electronic,"[42, 286]"
medium,training,37151,Electronic,"[42, 286]"
medium,training,37152,Electronic,"[42, 286]"
medium,training,37153,Electronic,"[42, 286]"
medium,training,37154,Electronic,"[42, 286]"
medium,training,37155,Electronic,"[42, 286]"
medium,training,37156,Electronic,"[42, 286]"
medium,training,37157,Electronic,"[42, 286]"
medium,training,37158,Electronic,"[42, 286]"
medium,training,37159,Electronic,"[42, 286]"
medium,training,37160,Electronic,"[42, 286]"
medium,training,37161,Electronic,"[42, 286]"
medium,training,37162,Electronic,"[42, 286]"
medium,training,37319,Rock,"[89, 98]"
medium,training,37323,Rock,"[89, 98]"
medium,validation,37326,Rock,"[31, 53, 90]"
medium,validation,37327,Rock,"[31, 53, 90]"
medium,training,37329,Rock,"[31, 90]"
medium,training,37330,Rock,"[31, 90]"
medium,training,37331,Rock,"[31, 90]"
medium,training,37385,Electronic,"[240, 297]"
medium,training,37386,Electronic,"[240, 297]"
medium,training,37387,Electronic,"[240, 297]"
medium,training,37388,Electronic,"[240, 297]"
medium,training,37389,Electronic,"[240, 297]"
medium,training,37390,Electronic,"[240, 297]"
medium,validation,37457,Rock,[12]
medium,validation,37459,Rock,[12]
medium,validation,37460,Rock,[12]
medium,training,37510,Electronic,[15]
medium,training,37529,Experimental,[224]
medium,training,37530,Experimental,[224]
medium,training,37532,Experimental,[224]
medium,training,37587,Rock,"[109, 167, 361]"
medium,training,37588,Rock,"[109, 167, 361]"
medium,training,37589,Rock,"[109, 167, 361]"
medium,training,37590,Rock,"[109, 167, 361]"
medium,training,37591,Rock,"[109, 167, 361]"
medium,training,37630,Rock,[25]
medium,training,37637,Rock,[25]
medium,training,37726,Rock,[58]
medium,training,37728,Rock,[58]
medium,training,37729,Rock,[58]
medium,training,37768,Experimental,[32]
medium,training,37780,Experimental,"[6, 38]"
medium,training,37782,Experimental,"[6, 38]"
medium,training,37783,Experimental,"[6, 38]"
medium,training,37785,Experimental,"[6, 38]"
medium,training,37787,Experimental,"[6, 38]"
medium,training,37860,Rock,[58]
medium,training,37876,Rock,[111]
medium,training,37917,Electronic,"[240, 297]"
medium,training,37918,Electronic,"[240, 297]"
medium,training,37919,Electronic,"[240, 297]"
medium,training,37921,Electronic,"[240, 297]"
medium,training,37925,Electronic,"[183, 236, 297]"
medium,training,37927,Electronic,"[183, 236, 297]"
medium,training,37928,Electronic,"[183, 236, 297]"
medium,training,37929,Electronic,"[183, 236, 297]"
medium,training,37930,Electronic,"[183, 236, 297]"
medium,training,37931,Electronic,"[183, 236, 297]"
medium,training,37934,Electronic,"[183, 236, 297]"
medium,training,37935,Electronic,"[183, 236, 297]"
medium,training,37937,Electronic,"[183, 236, 297]"
medium,training,37938,Electronic,"[183, 236, 297]"
medium,training,37947,Rock,[12]
medium,test,37957,Electronic,"[15, 296, 495]"
medium,test,37958,Electronic,"[15, 296, 495]"
medium,test,37959,Electronic,"[15, 296, 495]"
medium,test,37960,Electronic,"[15, 296, 495]"
medium,test,37961,Electronic,"[15, 296, 495]"
medium,test,37962,Electronic,"[15, 296, 495]"
medium,test,37963,Electronic,"[15, 296, 495]"
medium,training,37976,Classical,[5]
medium,training,37977,Classical,[5]
medium,training,37978,Classical,[5]
medium,training,37979,Classical,[5]
medium,training,38078,Experimental,"[38, 250]"
medium,training,38079,Experimental,"[38, 250]"
medium,training,38081,Experimental,"[38, 250]"
medium,training,38200,Experimental,[38]
medium,training,38265,Rock,[85]
medium,validation,38316,Rock,"[12, 26]"
medium,validation,38317,Rock,"[12, 36]"
medium,validation,38318,Rock,"[12, 36]"
medium,training,38324,Rock,[64]
medium,training,38325,Rock,[64]
medium,training,38364,Folk,[49]
medium,training,38405,Rock,"[12, 53]"
medium,training,38421,Rock,[71]
medium,training,38422,Rock,[71]
medium,training,38423,Rock,[71]
medium,training,38455,Experimental,"[32, 38]"
medium,training,38461,Spoken,[166]
medium,training,38516,Rock,"[12, 25, 88]"
medium,training,38517,Rock,"[12, 25, 88]"
medium,training,38519,Rock,"[12, 25, 88]"
medium,training,38520,Rock,"[12, 25, 88]"
medium,training,38521,Rock,"[12, 25, 88]"
medium,training,38523,Rock,"[12, 25, 88]"
medium,validation,38538,Blues,[3]
medium,validation,38539,Blues,[3]
medium,validation,38540,Blues,[3]
medium,validation,38541,Blues,[3]
medium,validation,38542,Blues,[3]
medium,validation,38543,Blues,[3]
medium,validation,38544,Blues,[3]
medium,validation,38545,Blues,[3]
medium,training,38552,Rock,"[12, 111]"
medium,training,38556,Rock,[66]
medium,training,38558,Rock,[66]
medium,training,38613,Rock,[12]
medium,training,38614,Rock,[12]
medium,training,38617,Rock,[58]
medium,training,38618,Rock,"[12, 26]"
medium,training,38619,Rock,"[12, 26]"
medium,training,38620,Rock,"[12, 26]"
medium,training,38621,Rock,"[12, 26]"
medium,training,38622,Rock,"[12, 26]"
medium,training,38666,Electronic,"[15, 185]"
medium,training,38668,Electronic,"[15, 185]"
medium,training,38669,Electronic,"[15, 185]"
medium,training,38670,Electronic,"[15, 185]"
medium,training,38671,Electronic,"[15, 185]"
medium,test,38672,Electronic,"[15, 185]"
medium,test,38673,Electronic,"[15, 185]"
medium,test,38674,Electronic,"[15, 185]"
medium,test,38675,Electronic,"[15, 185]"
medium,training,38678,Electronic,"[15, 297]"
medium,training,38679,Electronic,"[15, 297]"
medium,training,38691,Electronic,"[15, 297]"
medium,training,38692,Electronic,"[15, 297]"
medium,training,38743,Rock,[58]
medium,training,38745,Rock,[58]
medium,training,38748,Rock,[58]
medium,training,38750,Experimental,[1]
medium,training,38845,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38864,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38865,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38866,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38876,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38877,Experimental,"[1, 30, 38, 41, 247]"
medium,training,38954,Hip-Hop,[21]
medium,training,38956,Classical,[5]
medium,training,39018,Experimental,"[1, 30, 247]"
medium,training,39113,Electronic,[15]
medium,training,39114,Electronic,[15]
medium,training,39116,Electronic,[15]
medium,training,39117,Electronic,[15]
medium,training,39186,Experimental,"[1, 32, 38]"
medium,training,39196,Experimental,[1]
medium,training,39198,Experimental,"[1, 32, 38]"
medium,training,39199,Experimental,"[1, 32, 38]"
medium,training,39282,Experimental,"[1, 32, 38]"
medium,test,39312,Experimental,"[38, 47, 125]"
medium,test,39314,Experimental,"[38, 47, 125]"
medium,training,39377,Experimental,"[1, 32, 38]"
medium,training,39434,Rock,[109]
medium,training,39435,Rock,[109]
medium,training,39436,Rock,[109]
medium,training,39437,Rock,[109]
medium,training,39438,Rock,[109]
medium,training,39439,Rock,[109]
medium,training,39440,Rock,[109]
medium,training,39511,Electronic,"[15, 468]"
medium,training,39512,Electronic,"[15, 468]"
medium,training,39513,Electronic,"[15, 468]"
medium,training,39524,Electronic,[297]
medium,training,39525,Electronic,[297]
medium,training,39526,Electronic,[297]
medium,training,39527,Electronic,[297]
medium,training,39528,Electronic,[297]
medium,training,39529,Electronic,[297]
medium,training,39536,Pop,"[10, 362]"
medium,training,39552,Jazz,[4]
medium,training,39553,Jazz,[4]
medium,training,39554,Jazz,[4]
medium,training,39555,Jazz,[4]
medium,training,39556,Jazz,[4]
medium,training,39557,Jazz,[4]
medium,training,39558,Jazz,[4]
medium,training,39683,Electronic,"[15, 181]"
medium,training,39685,Electronic,"[15, 181]"
medium,training,39686,Electronic,"[15, 181]"
medium,training,39687,Electronic,"[15, 181]"
medium,training,39722,Experimental,"[1, 30, 38, 41, 247]"
medium,training,39761,Rock,"[25, 111]"
medium,training,39765,Rock,"[25, 111]"
medium,training,39768,Rock,"[25, 111]"
medium,training,39769,Rock,"[25, 111]"
medium,training,39788,Experimental,[38]
medium,training,39847,Electronic,[15]
medium,training,39848,Electronic,[15]
medium,training,39850,Electronic,[15]
medium,training,39855,Electronic,[15]
medium,test,39860,Rock,"[27, 66, 111]"
medium,test,39863,Rock,"[27, 66, 111]"
medium,test,39864,Rock,"[27, 66, 111]"
medium,test,39866,Rock,"[27, 66, 111]"
medium,training,39872,Experimental,"[1, 32, 38]"
medium,training,39878,Experimental,"[1, 32, 38]"
medium,training,39893,Experimental,"[1, 32, 38]"
medium,training,39895,Experimental,"[1, 32, 38]"
medium,training,39896,Experimental,"[1, 32, 38]"
medium,training,39899,Experimental,"[1, 32, 38]"
medium,training,39928,Electronic,[15]
medium,validation,39940,Electronic,[181]
medium,validation,39941,Electronic,[181]
